_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,STYLE,BARCODE,POSTERBOARD,POSTERBOARDSTATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
2477719,8909,TR-03002,10,Pittsboro Dr,Martin Grove Rd,East,Finch Ave W,South,T5616,1,,LC,Temporarily Removed,Provincial,00TS5152,No,,0,297439.674,4844081.117,-79.59137353,43.736648902,"{u'type': u'Point', u'coordinates': (-79.591373536, 43.7366489013)}"
2477720,8910,TR-01466,2,Faith Ave,Faywood Blvd,West,Faith Ave,North,T2468,6,,LCN,Existing,Provincial,S1002468,No,,0,309021.66,4844370.203,-79.44758861300001,43.739275532,"{u'type': u'Point', u'coordinates': (-79.4475886164, 43.739275535)}"
2477721,8911,TR-04579,225,Carrier Dr,Carrier Dr,West,Albion Rd,North,T11075,1,,LKN,Existing,Provincial,S0111075,Yes,Existing,0,295468.98699999996,4845448.941000001,-79.615862004,43.748938778,"{u'type': u'Point', u'coordinates': (-79.6158619978, 43.7489387788)}"
2477722,8913,TR-03399,,,Lake Shore Blvd W,Centre South,Long Branch Ave,West,T5187C,3,,Q,Existing,Provincial,TS12324L,No,,0,302040.903,4828264.443,-79.534171505,43.594309098000004,"{u'type': u'Point', u'coordinates': (-79.534171511, 43.5943090977)}"
2477723,8914,TR-01653,757,Pharmacy Ave,Pharmacy Ave,West,Comstock Rd,South,T6681,20,,LK,Existing,Provincial,0TS11856,Yes,Existing,0,321335.909,4842154.231000001,-79.294777465,43.719156833,"{u'type': u'Point', u'coordinates': (-79.2947774698, 43.7191568333)}"
2477724,8915,TR-04599,237,Sherbourne St,Dundas St E,North,Sherbourne St,East,T2131,13,,KR2,Existing,Provincial,0TS13010,Yes,Existing,0,315229.01300000004,4835397.404,-79.370698909,43.658447708000004,"{u'type': u'Point', u'coordinates': (-79.3706989152, 43.6584477074)}"
2477725,8916,SH-00883,4430,Sheppard Ave E,Sheppard Ave E,North,Brimley Rd,East,T7164,23,Sheppard East Village,B,Existing,Enseicom,,Yes,Existing,0,323466.83,4849787.399,-79.26806621600001,43.787813381999996,"{u'type': u'Point', u'coordinates': (-79.2680662103, 43.7878133879)}"
2477726,8917,TR-03019,,,Markham Rd,East,Mclevin Ave,South,T5573,23,,LCN,Existing,Provincial,S4205573,No,,0,325662.808,4850963.476,-79.24073587,43.798340681000006,"{u'type': u'Point', u'coordinates': (-79.2407358696, 43.7983406825)}"
2477727,8919,TR-04653,1674,St Clair Ave W,St Clair Ave W,Centre North,Laughton Ave,East,,9,St. Clair Gardens,Custom,Existing,Provincial,,,,0,308180.09,4837191.946,-79.458081655,43.674666421000005,"{u'type': u'Point', u'coordinates': (-79.4580816509, 43.6746664231)}"
2477728,8922,TR-05837,800,Fleet St,Strachan Ave,East,Fleet St,North,T11991,10,CityPlace and Fort York,LC,Existing,Provincial,0TS13642,No,,0,312092.232,4832961.297,-79.409622207,43.636556817,"{u'type': u'Point', u'coordinates': (-79.409622208, 43.6365568182)}"
2477729,8923,TR-05123,,,Steeles Ave W,North,Northwest Gt,East,T1602,7,,LCN,Existing,Provincial,S0801602,No,,0,303935.983,4848661.341,-79.51073357,43.777912396000005,"{u'type': u'Point', u'coordinates': (-79.5107335681, 43.7779123968)}"
2477730,8924,TR-05124,,,Steeles Ave E,North,Birchmount Rd,West,T11413,22,,T,Existing,Provincial,,No,,0,319458.951,4853501.164,-79.31776190000001,43.821331455,"{u'type': u'Point', u'coordinates': (-79.3177618954, 43.8213314591)}"
2477731,8925,TR-05145,,,Steeles Ave E,South,McCowan Rd,West,T9830,23,,LCN,Existing,Provincial,,No,,0,322667.67100000003,4854506.828,-79.277838225,43.830312888,"{u'type': u'Point', u'coordinates': (-79.2778382213, 43.8303128882)}"
2477732,8926,TR-05153,,,Finch Ave E,North,Pharmacy Ave,West,T10603,22,,U,Existing,Provincial,,No,,0,318645.892,4850462.671,-79.327948214,43.793997433,"{u'type': u'Point', u'coordinates': (-79.3279482103, 43.7939974355)}"
2477733,8927,TR-05146,,,Steeles Ave E,South,Strawberry Hills Dr,West,T9829,23,,LC,Existing,Provincial,,No,,0,322446.001,4854434.072,-79.280596784,43.829663331000006,"{u'type': u'Point', u'coordinates': (-79.2805967849, 43.8296633352)}"
2477734,8928,TR-05163,,,Sheppard Ave W,North,Laura Rd,East,T6079,7,,LC,Existing,Provincial,,No,,0,303199.832,4844227.964,-79.519865471,43.738005498999996,"{u'type': u'Point', u'coordinates': (-79.5198654668, 43.7380055003)}"
2477735,8929,TR-01098,1138,Finch Ave W,Finch Ave W,North,Chesswood Dr,West,T9737,6,DuKe Heights,A,Existing,Provincial,0TS10922,No,,0,306533.666,4847382.907,-79.478467033,43.766403472,"{u'type': u'Point', u'coordinates': (-79.4784670278, 43.7664034722)}"
2477736,8930,TR-05866,,,Spadina Ave,East,Sullivan St,North,T7356B,10,Chinatown,Q10-SA,Existing,Provincial,TS13513M,No,,0,313085.225,4834588.2930000005,-79.397290412,43.65119159899999,"{u'type': u'Point', u'coordinates': (-79.3972904134, 43.6511915982)}"
2477737,8931,TR-05865,,,Spadina Ave,East,Sullivan St,North,T7356A,10,Chinatown,Q10-SA,Existing,Provincial,TS13511R,No,,0,313083.852,4834592.993,-79.397307366,43.651233918,"{u'type': u'Point', u'coordinates': (-79.397307362, 43.6512339198)}"
2477738,8933,TR-06409,500,Pharmacy Ave,Pharmacy Ave,West,St Bedes Rd,North,T6706,20,,RN1,Existing,Provincial,,No,,0,321820.1,4840551.834,-79.288819008,43.704722382,"{u'type': u'Point', u'coordinates': (-79.2888190028, 43.7047223862)}"
2477739,8934,TR-06385,,Kingston Rd,Kingston Rd,North,Glen Manor Dr,East,T15349,19,,LC,Existing,Provincial,0TS13782,No,,0,321413.46,4837798.049,-79.29394933399999,43.67994412,"{u'type': u'Point', u'coordinates': (-79.2939493363, 43.6799441259)}"
2477740,8935,TR-06388,75,Graydon Hall Dr,Graydon Hall Dr,South,Graydon Hall Pl,East,T9653,16,,LKN,Existing,Provincial,,Yes,Existing,0,317345.534,4847206.303,-79.344182787,43.76470964399999,"{u'type': u'Point', u'coordinates': (-79.3441827908, 43.7647096455)}"
2477741,8936,TR-06583,288,Judson St,Judson St,North,Magnificent Rd,East,T3949,3,,LCN,Existing,Provincial,,No,,0,303824.277,4830337.489,-79.51208809399999,43.612973953,"{u'type': u'Point', u'coordinates': (-79.5120880995, 43.6129739547)}"
2477742,8937,TR-05174,,,Steeles Ave W,North,Martin Grove Rd,West,T9835,1,,LCN,Existing,Provincial,,No,,0,296393.147,4846426.495,-79.604402139,43.757748971999995,"{u'type': u'Point', u'coordinates': (-79.6044021365, 43.7577489778)}"
2477743,8938,TR-05182,,,Steeles Ave W,North,Rossdean Dr,East,T8302,7,,LCN,Existing,Provincial,,No,,0,301547.31,4847973.353999999,-79.540403555,43.771713071,"{u'type': u'Point', u'coordinates': (-79.5404035606, 43.7717130752)}"
2477744,8939,TR-05188,,,Steeles Ave W,North,Turbine Dr,West,T8277,7,,LCN,Existing,Provincial,,No,,0,299949.234,4847519.208000001,-79.56025008399999,43.767616489,"{u'type': u'Point', u'coordinates': (-79.5602500825, 43.7676164899)}"
2477745,8943,TR-06294,,,Bellamy Rd N,East,Northleigh Dr,North,T366,24,,LKN,Existing,Provincial,S3800366,Yes,Existing,0,325736.327,4847788.563999999,-79.239946165,43.769761038999995,"{u'type': u'Point', u'coordinates': (-79.2399461623, 43.7697610423)}"
2477746,8946,TR-06586,,,Runnymede Rd,East,Colbeck St,North,T7053,4,,RN1,Existing,Provincial,,No,,0,306593.545,4835010.134,-79.477764513,43.655032713000004,"{u'type': u'Point', u'coordinates': (-79.4777645132, 43.6550327181)}"
2477747,8949,TR-06605,,,Lawson Rd,South,Brumwell St,East,T7923,25,,LKN,Existing,Provincial,,Yes,Existing,0,333187.537,4849862.359,-79.147285155,43.788179188,"{u'type': u'Point', u'coordinates': (-79.1472851497, 43.7881791911)}"
2477748,8950,TR-06612,193,Pineway Blvd,Cummer Ave,South,Pineway Blvd,East,T1814,17,,RN2,Existing,Provincial,,No,,0,314819.336,4850988.243,-79.375487791,43.798789852,"{u'type': u'Point', u'coordinates': (-79.3754877966, 43.798789855)}"
2477749,8951,TR-00577,1,Ellesmere Rd,Victoria Park Ave,East,Ivordale Cres,North,726,21,,A,Existing,Provincial,0TS11176,No,,0,319754.80199999997,4846194.268,-79.314287676,43.75555546100001,"{u'type': u'Point', u'coordinates': (-79.3142876815, 43.7555554656)}"
2477750,8952,TR-00360,550,Broadview Ave,Broadview Ave,West,Langley Ave,North,T1760,14,,A,Existing,Provincial,00TS5582,No,,0,316621.25899999996,4836459.024,-79.353414367,43.667982846,"{u'type': u'Point', u'coordinates': (-79.3534143612, 43.6679828522)}"
2477751,8954,TR-00431,39,Queen's Park Cres E,Wellesley St W,South,Queen's Park Cres E,East,1979,11,,A,Existing,Provincial,00TS6782,No,,0,313651.18,4835967.867,-79.39025183,43.663603087,"{u'type': u'Point', u'coordinates': (-79.3902518272, 43.6636030851)}"
2477752,8955,TR-03982,3034,Weston Rd,Weston Rd,West,Mainshep Rd,South,T8691,7,Emery Village,LCN,Existing,Provincial,S0708691,No,,0,301851.561,4843323.052,-79.536598767,43.729856043999995,"{u'type': u'Point', u'coordinates': (-79.5365987664, 43.729856047)}"
2477753,8956,TR-04066,250,Canarctic Dr,Petrolia Rd,West,Canarctic Dr,North,T4527,6,DuKe Heights,LKN,Existing,Provincial,S0804527,Yes,Existing,0,305682.15,4848494.239,-79.489041444,43.776408263,"{u'type': u'Point', u'coordinates': (-79.4890414427, 43.7764082635)}"
2477754,8957,TR-00552,3173B,Bathurst St,Bathurst St,East,Woburn Ave,South,933,8,,I,Existing,Provincial,0TS10686,No,,0,310413.076,4842491.478999999,-79.43033397100001,43.722355482,"{u'type': u'Point', u'coordinates': (-79.4303339752, 43.7223554867)}"
2477755,8958,TR-00578,1,Brooklyn Ave,Queen St E,North,Brooklyn Ave,East,2879,14,Leslieville,J,Existing,Provincial,00TS6472,Yes,Existing,0,318048.756,4835807.91,-79.335729207,43.66209791,"{u'type': u'Point', u'coordinates': (-79.3357292041, 43.6620979098)}"
2477756,8959,TR-00599,1507,Dupont St,Dupont St,South,Symington Ave,West,2127,9,,A,Existing,Provincial,00TS5966,No,,0,308719.154,4836186.181,-79.451403732,43.665610558000004,"{u'type': u'Point', u'coordinates': (-79.4514037299, 43.6656105566)}"
2477757,8961,TR-01071,295,Gerrard St E,Parliament St,East,Gerrard St E,South,T6637,13,Cabbagetown,LC,Existing,Provincial,00TS6432,No,,0,315540.523,4835763.674,-79.366829476,43.661740183,"{u'type': u'Point', u'coordinates': (-79.3668294725, 43.6617401877)}"
2477758,8962,TR-01428,155,Antibes Dr,Antibes Dr,East,Plum Treeway,North,T9279,6,,LKN,Existing,Provincial,S1009279,Yes,Existing,0,309106.357,4849098.343,-79.446499202,43.781833897,"{u'type': u'Point', u'coordinates': (-79.4464992041, 43.7818339024)}"
2477759,8963,TR-01498,9,Bredonhill Crt,Varna Dr,South,Bredonhill Crt,East,T7400,8,,LKN,Existing,Provincial,S1507400,Yes,Existing,0,309334.76300000004,4842537.91,-79.443716936,43.722780791000005,"{u'type': u'Point', u'coordinates': (-79.4437169303, 43.7227807968)}"
2477760,8966,TR-01054,2016,Lawrence Ave W,Lawrence Ave W,South,Ralph St,East,2307,5,,A,Existing,Provincial,00TS6990,No,,0,303845.933,4840123.468,-79.511837093,43.701061008,"{u'type': u'Point', u'coordinates': (-79.5118370973, 43.701061011)}"
2477761,8967,TR-01625,2,Hollis Ave,Warden Ave,East,Hollis Ave,North,T8572,20,,U,Existing,Provincial,00TS1278,No,,0,323098.002,4839271.813,-79.273006716,43.693170249,"{u'type': u'Point', u'coordinates': (-79.2730067143, 43.6931702501)}"
2477762,8968,TR-01174,921,Wilson Ave,Northgate Dr,West,Wilson Ave,South,T8877,6,Wilson Village,LKN,Existing,Provincial,S0908877,Yes,Existing,0,307368.099,4843355.041999999,-79.46812221100001,43.730145408,"{u'type': u'Point', u'coordinates': (-79.4681222139, 43.7301454106)}"
2477763,8969,TR-01258,1729,Albion Rd,Albion Rd,South,Westmore Dr,East,T3282,1,,U,Existing,Provincial,0TS11726,No,,0,296465.245,4844835.058999999,-79.603482092,43.743424977,"{u'type': u'Point', u'coordinates': (-79.6034820911, 43.7434249772)}"
2477764,8970,TR-02498,3216,Lawrence Ave E,Lawrence Ave E,North,Burnview Cres,West,T5241,24,,LCN,Existing,Provincial,S3805241,No,,0,325622.635,4846321.447,-79.241415229,43.756558588999994,"{u'type': u'Point', u'coordinates': (-79.2414152233, 43.7565585928)}"
2477765,8971,TR-02177,52,Castleton Ave,Castleton Ave,West,Henrietta St,North,T6296,5,,R,Existing,Provincial,0TS12034,Yes,Existing,0,305883.282,4836730.649,-79.486566552,43.67052103,"{u'type': u'Point', u'coordinates': (-79.4865665507, 43.6705210348)}"
2477766,8972,TR-01839,695,Lawrence Ave W,Lawrence Ave W,South,Marlee Ave,West,T5389,8,,U,Existing,Provincial,00TS9252,No,,0,309087.182,4841719.6680000005,-79.446796285,43.71541707,"{u'type': u'Point', u'coordinates': (-79.4467962903, 43.7154170688)}"
2477767,8974,TR-02069,3080,Don Mills Rd,Don Mills Rd,West,Van Horne Ave,North,T1976,17,,LK,Existing,Provincial,0TS12090,Yes,Existing,0,316609.39,4849735.484,-79.35327010600001,43.787487234,"{u'type': u'Point', u'coordinates': (-79.3532701116, 43.7874872388)}"
2477768,8975,TR-02920,1450,Don Mills Rd,Don Mills Rd,West,Kern Rd,North,T1907,16,,LC,Existing,Provincial,0TS12470,No,,0,317092.69899999996,4845861.982,-79.347353786,43.752613432,"{u'type': u'Point', u'coordinates': (-79.3473537895, 43.7526134375)}"
2477769,8976,TR-02209,545,Commissioners St,Commissioners St,South,Leslie St,West,T853,14,,LCN,Existing,Provincial,S3000853,No,,0,318584.979,4835043.865,-79.329100133,43.655210757,"{u'type': u'Point', u'coordinates': (-79.3291001325, 43.6552107579)}"
2477770,8977,TR-02317,1,Duncan Mill Rd,Lesmill Rd,East,Duncan Mill Rd,South,T2828,16,,LKN,Existing,Provincial,S3402828,Yes,Existing,0,316211.892,4846733.415,-79.358272776,43.76047143,"{u'type': u'Point', u'coordinates': (-79.3582727802, 43.7604714343)}"
2477771,8979,SH-03208,443,Mount Pleasant Rd,Mount Pleasant Rd,East,Davisville Ave,South,T5810,15,,A,Existing,Enseicom,,No,,0,313927.80600000004,4840029.499,-79.386753124,43.700159683,"{u'type': u'Point', u'coordinates': (-79.3867531251, 43.7001596841)}"
2477772,8981,SH-00362,443-445,Broadview Ave,Broadview Ave,East,Langley Ave,South,T1759,14,,C,Existing,Enseicom,,No,,0,316630.651,4836420.05,-79.353298759,43.667631888,"{u'type': u'Point', u'coordinates': (-79.3532987536, 43.6676318859)}"
2477773,8983,TR-02162,197,Laird Dr,Wicksteed Ave,North,Laird Dr,East,T6210,15,,LC,Existing,Provincial,0TS11972,No,,0,315815.045,4841180.802,-79.363315046,43.710497253,"{u'type': u'Point', u'coordinates': (-79.3633150413, 43.7104972533)}"
2477774,8984,SH-02506,1064-1068,Coxwell Ave,Coxwell Ave,West,O'Connor Dr,,T4909,14,,C,Existing,Enseicom,,No,,0,318544.532,4839720.45,-79.329482415,43.697306753999996,"{u'type': u'Point', u'coordinates': (-79.329482415, 43.6973067598)}"
2477775,8987,SH-00073,360,Pitfield Rd,Mccowan Rd,West,Pitfield Rd,North,T1312,23,,C,Existing,Enseicom,,No,,0,324311.136,4849759.3610000005,-79.25757689,43.787539247,"{u'type': u'Point', u'coordinates': (-79.25757689, 43.7875392466)}"
2477776,8988,TR-03769,4900,Sheppard Ave E,Sheppard Ave E,North,Shorting Rd,East,T7248,23,Sheppard East Village,V,Existing,Provincial,00TS1460,Yes,Existing,0,325025.624,4850249.82,-79.24868105899999,43.791934721000004,"{u'type': u'Point', u'coordinates': (-79.2486810629, 43.7919347203)}"
2477777,8989,TR-05416,,,McNicoll Ave,South,White Heather Blvd,West,T12025,23,,LCN,Existing,Provincial,,No,,0,323491.734,4853231.157,-79.267636665,43.818810176999996,"{u'type': u'Point', u'coordinates': (-79.2676366691, 43.8188101817)}"
2477778,8990,TR-05422,131,Glen Manor Dr,Queen St E,North,Glen Manor Dr,East,T6804,19,The Beach,DIG-FE,Existing,Provincial,DST0056,No,,0,321527.25399999996,4836883.555,-79.292566362,43.671709968,"{u'type': u'Point', u'coordinates': (-79.2925663572, 43.6717099731)}"
2477779,8991,TR-05429,1,Golfdown Dr,Albion Rd,West,Golfdown Dr,South,T6224,1,,LCN,Existing,Provincial,,No,,0,300875.953,4842607.17,-79.548703692,43.723407698,"{u'type': u'Point', u'coordinates': (-79.548703695, 43.7234077039)}"
2477780,8992,TR-05436,1755,Albion Rd,Albion Rd,South,Highway 27 N,East,T3272,1,,LKN,Existing,Provincial,,Yes,Existing,0,296234.33,4844895.2639999995,-79.606350026,43.743964256999995,"{u'type': u'Point', u'coordinates': (-79.6063500245, 43.7439642628)}"
2477781,8994,TR-05453,23,Penworth Rd,Crosland Dr,East,Penworth Rd,South,T6339,21,,LCN,Existing,Provincial,,No,,0,320053.973,4847266.3610000005,-79.310542078,43.765199425,"{u'type': u'Point', u'coordinates': (-79.3105420757, 43.7651994259)}"
2477782,8995,TR-01257,4046,Old Dundas St,Dundas St W,North,Howland St,East,T3499,4,,LC,Existing,Provincial,00TS6888,No,,0,304517.735,4836006.795,-79.503499898,43.664006117,"{u'type': u'Point', u'coordinates': (-79.5034999035, 43.6640061185)}"
2477783,8996,TR-01273,1530,Albion Rd,Kipling Ave,West,Penlea Ave,South,T4272,1,,V,Existing,Provincial,0TS10546,Yes,Existing,0,298271.94800000003,4844535.426,-79.581046941,43.740746023,"{u'type': u'Point', u'coordinates': (-79.5810469361, 43.7407460259)}"
2477784,8998,TR-03477,292,Old Kingston Rd,Old Kingston Rd,North,Morrish Rd,West,T8004,25,,T,Existing,Provincial,S4408004,Yes,Existing,0,331274.039,4849294.583000001,-79.17108797,43.78313953399999,"{u'type': u'Point', u'coordinates': (-79.1710879643, 43.7831395387)}"
2477785,8999,TR-03491,310,Humberline Dr,Humberline Dr,West,Claireville Dr,North,X50S,1,,LK,Existing,Provincial,00TS1346,Yes,Existing,0,295167.701,4844533.218,-79.619586609,43.740692326,"{u'type': u'Point', u'coordinates': (-79.6195866102, 43.7406923265)}"
2477786,9000,TR-03507,1593,Wilson Ave,Wilson Ave,South,Dallner Rd,East,T8878,7,,RN1,Existing,Provincial,S0708878,No,,0,303923.937,4842265.916,-79.510872785,43.72034585,"{u'type': u'Point', u'coordinates': (-79.5108727884, 43.720345851)}"
2477787,9004,SH-03340,195,The West Mall,West Mall Cres,North,The West Mall,West,T1643,3,,A,Existing,Enseicom,,No,,0,300004.476,4831928.162,-79.55942518399999,43.627277447,"{u'type': u'Point', u'coordinates': (-79.5594251798, 43.6272774471)}"
2477788,9008,TR-01779,2900,Bathurst St,Bathurst St,West,Glengrove Ave,North,T146,8,,U,Existing,Provincial,0TS10212,No,,0,310544.12,4841604.52,-79.428717,43.714370749,"{u'type': u'Point', u'coordinates': (-79.4287170048, 43.7143707469)}"
2477789,9009,TR-04712,1070,St Clair Ave W,St Clair Ave W,Centre North,Glenholme Ave,West,,9,Regal Heights Village,Custom,Existing,Provincial,,,,0,309699.561,4837656.227,-79.43923365399999,43.678837098,"{u'type': u'Point', u'coordinates': (-79.4392336497, 43.6788370991)}"
2477790,9010,SH-03315,47,Lexington Ave,Albion Rd,North,Silverstone Dr,East,T3280,1,,C,Existing,Enseicom,,No,,0,296761.946,4844793.391,-79.59979771399999,43.74305319,"{u'type': u'Point', u'coordinates': (-79.5997977133, 43.743053191)}"
2477791,9013,TR-03433,4500,Sheppard Ave E,Sheppard Ave E,North,Brownspring Rd,West,T7216,23,Sheppard East Village,LK,Existing,Provincial,00TS1476,Yes,Existing,0,323715.017,4849856.346,-79.26498010600001,43.788427678999994,"{u'type': u'Point', u'coordinates': (-79.2649801015, 43.7884276852)}"
2477792,9014,TR-04720,1027,St Clair Ave W,St Clair Ave W,Centre South,Glenholme Ave,East,,9,Regal Heights Village,Custom,Existing,Provincial,,,,0,309786.834,4837672.951,-79.438151104,43.678987053,"{u'type': u'Point', u'coordinates': (-79.4381511004, 43.6789870566)}"
2477793,9015,TR-04758,679,St Clair Ave W,St Clair Ave W,Centre South,Christie St,East,,12,Wychwood Heights,Custom,Existing,Provincial,,,,0,310822.789,4837980.672,-79.425299306,43.681749275,"{u'type': u'Point', u'coordinates': (-79.4252993061, 43.6817492737)}"
2477794,9017,TR-02818,7,Park Vista,Dawes Rd,South,Park Vista,East,2736,19,,A,Existing,Provincial,00TS2554,No,,0,321167.249,4839785.34,-79.296942647,43.697837681,"{u'type': u'Point', u'coordinates': (-79.2969426448, 43.6978376803)}"
2477795,9020,TR-06642,507,Dundas St W,Spadina Ave,South,Dundas St W,,T8121A,10,Chinatown,Q,Existing,Provincial,TS13809L,No,,0,313031.524,4834741.408,-79.397953797,43.652570431,"{u'type': u'Point', u'coordinates': (-79.3979537949, 43.6525704352)}"
2477796,9022,TR-07098,25,Harbord St,Harbord St,South,George St,West,T7819,11,,DIG-RE,Existing,Provincial,DST0070,Yes,Existing,0,312976.516,4835996.772,-79.398616718,43.663870988,"{u'type': u'Point', u'coordinates': (-79.3986167171, 43.6638709936)}"
2477797,9024,TR-06680,,Lawson Rd,Lawson Rd,South,Centennial Rd,West,T7927,25,,LCN,Existing,Provincial,,No,,0,332871.61,4849763.186000001,-79.151215656,43.78729858,"{u'type': u'Point', u'coordinates': (-79.1512156578, 43.7872985838)}"
2477798,9026,TR-00067,106,Glen Rush Blvd,Glen Rush Blvd,West,Lawrence Ave W,South,882,8,,I,Existing,Provincial,0TS10684,No,,0,310697.63899999997,4842203.145,-79.426805324,43.719757915,"{u'type': u'Point', u'coordinates': (-79.4268053179, 43.7197579153)}"
2477799,9027,SH-03507,4000,Jane St,Finch Ave W,North,Jane St,West,T3600,7,,B,Temporarily Removed,Enseicom,,No,,0,303300.256,4846374.985,-79.518624733,43.757331485,"{u'type': u'Point', u'coordinates': (-79.518624733, 43.7573314907)}"
